date,price,reference
2021/03/26,37.00,http://www.carbonnews.co.nz/story.asp?storyID=19972
2021/03/29,37.05,http://www.carbonnews.co.nz/story.asp?storyID=19982
2021/03/30,37.00,http://www.carbonnews.co.nz/story.asp?storyID=19993
2021/04/01,36.90,http://www.carbonnews.co.nz/story.asp?storyID=20014
2021/04/06,37.00,http://www.carbonnews.co.nz/story.asp?storyID=20031
2021/04/07,37.02,http://www.carbonnews.co.nz/story.asp?storyID=20044
2021/04/08,36.95,http://www.carbonnews.co.nz/story.asp?storyID=20052
2021/04/09,37.00,http://www.carbonnews.co.nz/story.asp?storyID=20061
2021/04/12,37.00,http://www.carbonnews.co.nz/story.asp?storyID=20067
2021/04/13,37.15,http://www.carbonnews.co.nz/story.asp?storyID=20080
2021/04/14,37.25,http://www.carbonnews.co.nz/story.asp?storyID=20088
2021/04/15,37.30,http://www.carbonnews.co.nz/story.asp?storyID=20099
2021/04/16,37.30,http://www.carbonnews.co.nz/story.asp?storyID=20109
2021/04/19,37.32,http://www.carbonnews.co.nz/story.asp?storyID=20120
2021/04/20,37.31,http://www.carbonnews.co.nz/story.asp?storyID=20132
2021/04/21,37.30,http://www.carbonnews.co.nz/story.asp?storyID=20141
2021/04/22,37.30,http://www.carbonnews.co.nz/story.asp?storyID=20152
2021/04/23,37.50,http://www.carbonnews.co.nz/story.asp?storyID=20163
2021/04/27,37.60,http://www.carbonnews.co.nz/story.asp?storyID=20177
2021/04/28,37.55,http://www.carbonnews.co.nz/story.asp?storyID=20188
2021/04/29,37.45,http://www.carbonnews.co.nz/story.asp?storyID=20197
2021/04/30,37.47,http://www.carbonnews.co.nz/story.asp?storyID=20209
2021/05/03,37.52,http://www.carbonnews.co.nz/story.asp?storyID=20222
2021/05/04,37.50,http://www.carbonnews.co.nz/story.asp?storyID=20231
2021/05/05,37.50,http://www.carbonnews.co.nz/story.asp?storyID=20240
2021/05/06,37.45,http://www.carbonnews.co.nz/story.asp?storyID=20249
2021/05/07,37.40,http://www.carbonnews.co.nz/story.asp?storyID=20258
2021/05/10,37.40,http://www.carbonnews.co.nz/story.asp?storyID=20266
2021/05/11,37.40,http://www.carbonnews.co.nz/story.asp?storyID=20274
2021/05/12,37.25,http://www.carbonnews.co.nz/story.asp?storyID=20282
2021/05/13,37.20,http://www.carbonnews.co.nz/story.asp?storyID=20291
2021/05/14,37.00,http://www.carbonnews.co.nz/story.asp?storyID=20301
2021/05/17,37.10,http://www.carbonnews.co.nz/story.asp?storyID=20311
2021/05/18,37.25,http://www.carbonnews.co.nz/story.asp?storyID=20320
2021/05/19,37.07,http://www.carbonnews.co.nz/story.asp?storyID=20330
2021/05/20,36.97,http://www.carbonnews.co.nz/story.asp?storyID=20339
2021/05/21,37.05,http://www.carbonnews.co.nz/story.asp?storyID=20349
2021/05/24,36.80,http://www.carbonnews.co.nz/story.asp?storyID=20359
2021/05/25,36.85,http://www.carbonnews.co.nz/story.asp?storyID=20368
2021/05/26,36.55,http://www.carbonnews.co.nz/story.asp?storyID=20379
2021/05/27,36.75,http://www.carbonnews.co.nz/story.asp?storyID=20387
2021/05/28,36.95,http://www.carbonnews.co.nz/story.asp?storyID=20397
2021/05/31,37.00,http://www.carbonnews.co.nz/story.asp?storyID=20408
2021/06/01,37.00,http://www.carbonnews.co.nz/story.asp?storyID=20419
2021/06/02,37.40,http://www.carbonnews.co.nz/story.asp?storyID=20327
2021/06/03,37.60,http://www.carbonnews.co.nz/story.asp?storyID=20437
2021/06/04,37.90,http://www.carbonnews.co.nz/story.asp?storyID=20445
2021/06/08,38.10,http://www.carbonnews.co.nz/story.asp?storyID=20455
2021/06/09,39.20,http://www.carbonnews.co.nz/story.asp?storyID=20465
2021/06/10,40.15,http://www.carbonnews.co.nz/story.asp?storyID=20473
2021/06/11,40.30,http://www.carbonnews.co.nz/story.asp?storyID=20481
2021/06/14,40.35,http://www.carbonnews.co.nz/story.asp?storyID=20493
2021/06/15,40.50,https://www.carbonnews.co.nz//story.asp?storyID=20501
2021/06/16,40.80,https://www.carbonnews.co.nz//story.asp?storyID=20512
2021/06/17,41.20,https://www.carbonnews.co.nz//story.asp?storyID=20519
2021/06/18,41.30,https://www.carbonnews.co.nz//story.asp?storyID=20529
2021/06/21,41.05,https://www.carbonnews.co.nz//story.asp?storyID=20538
2021/06/22,40.97,https://www.carbonnews.co.nz//story.asp?storyID=20547
2021/06/23,40.90,https://www.carbonnews.co.nz//story.asp?storyID=20557
2021/06/24,43.25,https://www.carbonnews.co.nz//story.asp?storyID=20566
2021/06/25,43.60,https://www.carbonnews.co.nz//story.asp?storyID=20575
2021/06/28,43.10,https://www.carbonnews.co.nz//story.asp?storyID=20585
2021/06/29,43.35,https://www.carbonnews.co.nz//story.asp?storyID=20595
2021/06/30,43.45,https://www.carbonnews.co.nz//story.asp?storyID=20605
2021/07/01,43.47,https://www.carbonnews.co.nz//story.asp?storyID=20615
2021/07/02,44.00,https://www.carbonnews.co.nz//story.asp?storyID=20626
2021/07/05,44.35,https://www.carbonnews.co.nz//story.asp?storyID=20643
2021/07/06,44.75,https://www.carbonnews.co.nz//story.asp?storyID=20646
2021/07/07,45.25,https://www.carbonnews.co.nz//story.asp?storyID=20656
2021/07/08,46.00,https://www.carbonnews.co.nz//story.asp?storyID=20666
2021/07/09,47.50,https://www.carbonnews.co.nz//story.asp?storyID=20676
2021/07/12,47.80,https://www.carbonnews.co.nz//story.asp?storyID=20687
2021/07/13,48.05,https://www.carbonnews.co.nz//story.asp?storyID=20702
2021/07/14,47.70,https://www.carbonnews.co.nz//story.asp?storyID=20707
2021/07/15,47.30,https://www.carbonnews.co.nz//story.asp?storyID=20718
2021/07/16,47.65,https://www.carbonnews.co.nz//story.asp?storyID=20727
2021/07/19,47.80,https://www.carbonnews.co.nz//story.asp?storyID=20738
2021/07/20,47.90,https://www.carbonnews.co.nz//story.asp?storyID=20747
2021/07/21,47.82,https://www.carbonnews.co.nz//story.asp?storyID=20757
2021/07/22,47.97,https://www.carbonnews.co.nz//story.asp?storyID=20768
2021/07/23,48.10,https://www.carbonnews.co.nz//story.asp?storyID=20779
2021/07/26,48.12,https://www.carbonnews.co.nz//story.asp?storyID=20790
2021/07/27,48.05,https://www.carbonnews.co.nz//story.asp?storyID=20801
2021/07/28,48.50,https://www.carbonnews.co.nz//story.asp?storyID=20812
2021/07/29,48.60,https://www.carbonnews.co.nz//story.asp?storyID=20821
2021/07/30,48.40,https://www.carbonnews.co.nz//story.asp?storyID=20838
2021/08/02,48.60,https://www.carbonnews.co.nz//story.asp?storyID=20843
2021/08/03,48.60,https://www.carbonnews.co.nz//story.asp?storyID=20854
2021/08/04,48.80,https://www.carbonnews.co.nz//story.asp?storyID=20864
2021/08/05,49.00,https://www.carbonnews.co.nz//story.asp?storyID=20875
2021/08/06,49.10,https://www.carbonnews.co.nz//story.asp?storyID=20886
2021/08/09,49.15,https://www.carbonnews.co.nz//story.asp?storyID=20896
2021/08/10,49.30,https://www.carbonnews.co.nz//story.asp?storyID=20906
2021/08/11,49.60,https://www.carbonnews.co.nz//story.asp?storyID=20917
2021/08/12,49.55,https://www.carbonnews.co.nz//story.asp?storyID=20930
2021/08/13,49.80,https://www.carbonnews.co.nz//story.asp?storyID=20942
2021/08/16,49.70,https://www.carbonnews.co.nz//story.asp?storyID=20952
2021/08/17,49.75,https://www.carbonnews.co.nz//story.asp?storyID=20961
2021/08/18,49.70,https://www.carbonnews.co.nz//story.asp?storyID=20979
2021/08/19,49.65,https://www.carbonnews.co.nz//story.asp?storyID=20983
2021/08/20,49.75,https://www.carbonnews.co.nz//story.asp?storyID=20991
2021/08/23,49.75,https://www.carbonnews.co.nz//story.asp?storyID=21000
2021/08/24,50.45,https://www.carbonnews.co.nz//story.asp?storyID=21009
2021/08/25,50.45,https://www.carbonnews.co.nz//story.asp?storyID=21018
2021/08/26,50.50,https://www.carbonnews.co.nz//story.asp?storyID=21028
2021/08/27,51.00,https://www.carbonnews.co.nz//story.asp?storyID=21037
2021/08/30,51.10,https://www.carbonnews.co.nz//story.asp?storyID=21047
2021/08/31,51.40,https://www.carbonnews.co.nz//story.asp?storyID=21056
2021/09/01,51.50,https://www.carbonnews.co.nz//story.asp?storyID=21065
2021/09/02,59.00,https://www.carbonnews.co.nz//story.asp?storyID=21077
2021/09/03,59.50,https://www.carbonnews.co.nz//story.asp?storyID=21086
2021/09/06,60.10,https://www.carbonnews.co.nz//story.asp?storyID=21095
2021/09/07,60.60,https://www.carbonnews.co.nz//story.asp?storyID=21108
2021/09/08,62.00,https://www.carbonnews.co.nz//story.asp?storyID=21118
2021/09/09,65.25,https://www.carbonnews.co.nz//story.asp?storyID=21133
2021/09/10,65.80,https://www.carbonnews.co.nz//story.asp?storyID=22129
2021/09/13,65.00,https://www.carbonnews.co.nz//story.asp?storyID=22141
2021/09/14,61.50,https://www.carbonnews.co.nz//story.asp?storyID=22152
2021/09/15,63.50,https://www.carbonnews.co.nz//story.asp?storyID=22161
2021/09/17,64.00,https://www.carbonnews.co.nz//story.asp?storyID=22183
2021/09/20,64.00,https://www.carbonnews.co.nz//story.asp?storyID=22197
2021/09/24,64.50,https://www.carbonnews.co.nz//story.asp?storyID=22242
2021/09/27,64.50,https://www.carbonnews.co.nz//story.asp?storyID=22255
2021/09/28,64.40,https://www.carbonnews.co.nz//story.asp?storyID=22267
2021/09/29,63.60,https://www.carbonnews.co.nz//story.asp?storyID=22279
2021/10/01,64.50,https://www.carbonnews.co.nz//story.asp?storyID=22303
2021/10/05,64.50,https://www.carbonnews.co.nz//story.asp?storyID=22324
2021/10/06,64.50,https://www.carbonnews.co.nz//story.asp?storyID=22335
2021/10/07,64.70,https://www.carbonnews.co.nz//story.asp?storyID=22347
2021/10/08,64.50,https://www.carbonnews.co.nz//story.asp?storyID=22357
2021/10/11,64.60,https://www.carbonnews.co.nz//story.asp?storyID=22369
2021/10/12,64.50,https://www.carbonnews.co.nz//story.asp?storyID=22380
2021/10/13,64.50,https://www.carbonnews.co.nz//story.asp?storyID=22392
2021/10/14,64.85,https://www.carbonnews.co.nz//story.asp?storyID=22404
2021/10/15,64.80,https://www.carbonnews.co.nz//story.asp?storyID=22417
2021/10/18,64.80,https://www.carbonnews.co.nz//story.asp?storyID=22428
2021/10/19,64.75,https://www.carbonnews.co.nz//story.asp?storyID=22440
2021/10/20,65.00,https://www.carbonnews.co.nz//story.asp?storyID=22452
2021/10/21,64.50,https://www.carbonnews.co.nz//story.asp?storyID=22464
2021/10/22,65.00,https://www.carbonnews.co.nz//story.asp?storyID=22475
2021/10/26,65.00,https://www.carbonnews.co.nz//story.asp?storyID=22487
2021/10/27,65.10,https://www.carbonnews.co.nz//story.asp?storyID=22503
2021/10/28,65.25,https://www.carbonnews.co.nz//story.asp?storyID=22515
2021/10/29,65.25,https://www.carbonnews.co.nz//story.asp?storyID=22528
2021/11/08,65.30,https://www.carbonnews.co.nz//story.asp?storyID=22603
2021/11/09,65.20,https://www.carbonnews.co.nz//story.asp?storyID=22616
2021/11/12,65.00,https://www.carbonnews.co.nz//story.asp?storyID=22658
2021/11/15,64.80,https://www.carbonnews.co.nz//story.asp?storyID=22671
2021/11/16,64.90,https://www.carbonnews.co.nz//story.asp?storyID=22684
2021/11/17,65.10,https://www.carbonnews.co.nz//story.asp?storyID=22696
2021/11/18,65.10,https://www.carbonnews.co.nz//story.asp?storyID=22708
2021/11/19,64.90,https://www.carbonnews.co.nz//story.asp?storyID=22720
2021/11/22,64.90,https://www.carbonnews.co.nz//story.asp?storyID=22732
2021/11/23,64.80,https://www.carbonnews.co.nz//story.asp?storyID=22743
2021/11/24,64.90,https://www.carbonnews.co.nz//story.asp?storyID=22754
2021/11/26,64.95,https://www.carbonnews.co.nz//story.asp?storyID=22777
2021/11/29,64.90,https://www.carbonnews.co.nz//story.asp?storyID=22790
2021/11/30,65.00,https://www.carbonnews.co.nz//story.asp?storyID=22802
2021/12/01,65.05,https://www.carbonnews.co.nz//story.asp?storyID=22816
2021/12/02,68.50,https://www.carbonnews.co.nz//story.asp?storyID=22829
2021/12/03,68.40,https://www.carbonnews.co.nz//story.asp?storyID=22840
2021/12/06,68.30,https://www.carbonnews.co.nz//story.asp?storyID=22853
2021/12/07,68.25,https://www.carbonnews.co.nz//story.asp?storyID=22864
2021/12/11,68.40,https://www.carbonnews.co.nz//story.asp?storyID=22876
2021/12/10,68.15,https://www.carbonnews.co.nz//story.asp?storyID=22899
2021/12/14,68.10,https://www.carbonnews.co.nz//story.asp?storyID=22912
2021/12/14,68.00,https://www.carbonnews.co.nz//story.asp?storyID=22925
2021/12/15,68.05,https://www.carbonnews.co.nz//story.asp?storyID=22937
2021/12/17,68.15,https://www.carbonnews.co.nz//story.asp?storyID=22960
2021/12/20,68.17,https://www.carbonnews.co.nz//story.asp?storyID=22972
2021/12/23,68.50,https://www.carbonnews.co.nz//story.asp?storyID=23006
2021/12/24,68.50,https://www.carbonnews.co.nz//story.asp?storyID=23018
2022/01/25,75.00,https://www.carbonnews.co.nz//story.asp?storyID=23039
2022/01/26,74.95,https://www.carbonnews.co.nz/story.asp?storyID=23055
2022/01/27,75.10,https://www.carbonnews.co.nz/story.asp?storyID=23060
2022/01/28,75.25,https://www.carbonnews.co.nz/story.asp?storyID=23071
2022/01/31,75.25,https://www.carbonnews.co.nz/story.asp?storyID=23092
2022/02/01,76.25,https://www.carbonnews.co.nz/story.asp?storyID=23094
2022/02/02,76.25,https://www.carbonnews.co.nz/story.asp?storyID=23103
2022/02/03,76.25,https://www.carbonnews.co.nz/story.asp?storyID=23115
2022/02/04,77.00,https://www.carbonnews.co.nz/story.asp?storyID=23128
2022/02/08,77.25,https://www.carbonnews.co.nz/story.asp?storyID=23142
2022/02/09,78.30,https://www.carbonnews.co.nz/story.asp?storyID=23153
2022/02/10,81.00,https://www.carbonnews.co.nz/story.asp?storyID=23164
2022/02/11,81.50,https://www.carbonnews.co.nz/story.asp?storyID=23177
2022/02/14,83.50,https://www.carbonnews.co.nz/story.asp?storyID=23200
2022/02/15,84.50,https://www.carbonnews.co.nz/story.asp?storyID=23201
2022/02/16,86.25,https://www.carbonnews.co.nz/story.asp?storyID=23220
2022/02/17,85.50,https://www.carbonnews.co.nz/story.asp?storyID=23222
2022/02/18,85.00,https://www.carbonnews.co.nz/story.asp?storyID=23232
2022/02/21,84.00,https://www.carbonnews.co.nz/story.asp?storyID=23243
2022/02/22,82.50,https://www.carbonnews.co.nz/story.asp?storyID=23254
2022/02/23,80.75,https://www.carbonnews.co.nz/story.asp?storyID=23265
2022/02/25,80.00,https://www.carbonnews.co.nz/story.asp?storyID=23289
2022/02/28,80.75,https://www.carbonnews.co.nz/story.asp?storyID=23301
2022/03/01,80.50,https://www.carbonnews.co.nz/story.asp?storyID=23313
2022/03/02,80.50,https://www.carbonnews.co.nz/story.asp?storyID=23325
2022/03/04,79.00,https://www.carbonnews.co.nz/story.asp?storyID=23348
2022/03/07,78.50,https://www.carbonnews.co.nz/story.asp?storyID=23360
2022/03/08,76.50,https://www.carbonnews.co.nz/story.asp?storyID=23371
2022/03/09,74.75,https://www.carbonnews.co.nz/story.asp?storyID=23381
2022/03/10,70.25,https://www.carbonnews.co.nz//story.asp?storyID=23393
2022/03/11,72.00,https://www.carbonnews.co.nz//story.asp?storyID=23404
2022/03/14,72.50,https://www.carbonnews.co.nz//story.asp?storyID=23416
2022/03/15,72.00,https://www.carbonnews.co.nz//story.asp?storyID=23427
2022/03/16,71.75,https://www.carbonnews.co.nz//story.asp?storyID=23439
2022/03/17,73.50,https://www.carbonnews.co.nz//story.asp?storyID=23450
2022/03/18,73.62,https://www.carbonnews.co.nz//story.asp?storyID=23461
2022/03/21,73.62,https://www.carbonnews.co.nz//story.asp?storyID=23471 
2022/03/22,73.45,https://www.carbonnews.co.nz//story.asp?storyID=23481
2022/03/23,72.90,https://www.carbonnews.co.nz//story.asp?storyID=23491
2022/03/24,73.10,https://www.carbonnews.co.nz//story.asp?storyID=23501
2022/03/25,74.00,https://www.carbonnews.co.nz//story.asp?storyID=23513
2022/03/28,75.25,https://www.carbonnews.co.nz//story.asp?storyID=23526
2022/03/29,76.00,https://www.carbonnews.co.nz//story.asp?storyID=23536
2022/03/30,76.05,https://www.carbonnews.co.nz//story.asp?storyID=23548
2022/03/31,76.00,https://www.carbonnews.co.nz//story.asp?storyID=23559
2022/04/01,75.90,https://www.carbonnews.co.nz//story.asp?storyID=23570
2022/04/04,76.00,https://www.carbonnews.co.nz//story.asp?storyID=23582
2022/04/06,76.00,https://www.carbonnews.co.nz//story.asp?storyID=23606
2022/04/07,76.00,https://www.carbonnews.co.nz//story.asp?storyID=23616
2022/04/08,75.95,https://www.carbonnews.co.nz//story.asp?storyID=23628
2022/04/11,75.90,https://www.carbonnews.co.nz//story.asp?storyID=23640
2022/04/12,75.50,https://www.carbonnews.co.nz//story.asp?storyID=23650
2022/04/13,76.25,https://www.carbonnews.co.nz//story.asp?storyID=23661
2022/04/14,76.50,https://www.carbonnews.co.nz//story.asp?storyID=23672
2022/04/19,77.00,https://www.carbonnews.co.nz//story.asp?storyID=23685
2022/04/21,76.85,https://www.carbonnews.co.nz//story.asp?storyID=23707
2022/04/22,75.25,https://www.carbonnews.co.nz//story.asp?storyID=23719
2022/04/26,75.20,https://www.carbonnews.co.nz//story.asp?storyID=23733
2022/04/27,75.90,https://www.carbonnews.co.nz//story.asp?storyID=23745
2022/04/28,75.75,https://www.carbonnews.co.nz//story.asp?storyID=23756
2022/04/29,75.90,https://www.carbonnews.co.nz//story.asp?storyID=23767
2022/05/02,75.90,https://www.carbonnews.co.nz//story.asp?storyID=23780
2022/05/03,75.90,https://www.carbonnews.co.nz//story.asp?storyID=23793
2022/05/04,75.87,https://www.carbonnews.co.nz//story.asp?storyID=23802
2022/05/05,76.20,https://www.carbonnews.co.nz//story.asp?storyID=23813
2022/05/06,76.30,https://www.carbonnews.co.nz//story.asp?storyID=23825
2022/05/09,76.50,https://www.carbonnews.co.nz//story.asp?storyID=23839
2022/05/10,76.47,https://www.carbonnews.co.nz//story.asp?storyID=23852
2022/05/11,76.45,https://www.carbonnews.co.nz//story.asp?storyID=23865
2022/05/12,76.45,https://www.carbonnews.co.nz//story.asp?storyID=23877
2022/05/13,76.40,https://www.carbonnews.co.nz//story.asp?storyID=23888
2022/05/16,76.50,https://www.carbonnews.co.nz//story.asp?storyID=23900
2022/05/17,76.60,https://www.carbonnews.co.nz//story.asp?storyID=23912
2022/05/18,76.60,https://www.carbonnews.co.nz//story.asp?storyID=23925
2022/05/19,76.42,https://www.carbonnews.co.nz//story.asp?storyID=23937
2022/05/20,76.47,https://www.carbonnews.co.nz//story.asp?storyID=23948
2022/05/23,76.90,https://www.carbonnews.co.nz//story.asp?storyID=23959
2022/05/24,77.05,https://www.carbonnews.co.nz//story.asp?storyID=23971
2022/05/25,77.00,https://www.carbonnews.co.nz//story.asp?storyID=23982
2022/05/26,77.00,https://www.carbonnews.co.nz//story.asp?storyID=23994
2022/05/27,77.00,https://www.carbonnews.co.nz//story.asp?storyID=24006
2022/05/30,77.20,https://www.carbonnews.co.nz//story.asp?storyID=24018
2022/05/31,77.00,https://www.carbonnews.co.nz//story.asp?storyID=24030
2022/06/01,76.87,https://www.carbonnews.co.nz//story.asp?storyID=24042
2022/06/02,76.85,https://www.carbonnews.co.nz//story.asp?storyID=24053
2022/06/03,77.10,https://www.carbonnews.co.nz//story.asp?storyID=24066
2022/06/07,77.07,https://www.carbonnews.co.nz//story.asp?storyID=24082
2022/06/08,76.90,https://www.carbonnews.co.nz//story.asp?storyID=24094
2022/06/09,76.80,https://www.carbonnews.co.nz//story.asp?storyID=24105
2022/06/10,76.60,https://www.carbonnews.co.nz//story.asp?storyID=24117
2022/06/13,76.60,https://www.carbonnews.co.nz//story.asp?storyID=24131
2022/06/14,76.40,https://www.carbonnews.co.nz//story.asp?storyID=24147
2022/06/15,75.70,https://www.carbonnews.co.nz//story.asp?storyID=24158
2022/06/16,77.00,https://www.carbonnews.co.nz//story.asp?storyID=24167
2022/06/17,76.85,https://www.carbonnews.co.nz//story.asp?storyID=24177
2022/06/20,76.60,https://www.carbonnews.co.nz//story.asp?storyID=24189
2022/06/21,76.50,https://www.carbonnews.co.nz//story.asp?storyID=24200
2022/06/22,76.50,https://www.carbonnews.co.nz//story.asp?storyID=24211
2022/06/23,76.25,https://www.carbonnews.co.nz//story.asp?storyID=24225
2022/06/27,75.95,https://www.carbonnews.co.nz//story.asp?storyID=24238
2022/06/28,76.20,https://www.carbonnews.co.nz//story.asp?storyID=24259
2022/06/29,76.10,https://www.carbonnews.co.nz//story.asp?storyID=24264
2022/06/30,76.00,https://www.carbonnews.co.nz/story.asp?storyID=24274
2022/07/01,76.00,https://www.carbonnews.co.nz/story.asp?storyID=24288
2022/07/04,75.40,https://www.carbonnews.co.nz/story.asp?storyID=24301
2022/07/05,75.37,https://www.carbonnews.co.nz/story.asp?storyID=24314
2022/07/06,75.00,https://www.carbonnews.co.nz/story.asp?storyID=24324
2022/07/07,74.75,https://www.carbonnews.co.nz/story.asp?storyID=24336
2022/07/08,74.00,https://www.carbonnews.co.nz/story.asp?storyID=24347
2022/07/11,73.00,https://www.carbonnews.co.nz/story.asp?storyID=24360
2022/07/12,73.00,https://www.carbonnews.co.nz/story.asp?storyID=24371
2022/07/13,72.87,https://www.carbonnews.co.nz/story.asp?storyID=25371
2022/07/14,73.15,https://www.carbonnews.co.nz/story.asp?storyID=25386
2022/07/15,72.80,https://www.carbonnews.co.nz/story.asp?storyID=25396
2022/07/18,72.90,https://www.carbonnews.co.nz/story.asp?storyID=25407
2022/07/19,72.95,https://www.carbonnews.co.nz/story.asp?storyID=25418
2022/07/20,72.87,https://www.carbonnews.co.nz/story.asp?storyID=25430
2022/07/21,73.15,https://www.carbonnews.co.nz/story.asp?storyID=25440
2022/07/22,73.00,https://www.carbonnews.co.nz/story.asp?storyID=25453
2022/07/25,72.80,https://www.carbonnews.co.nz/story.asp?storyID=25465
2022/07/26,72.55,https://www.carbonnews.co.nz/story.asp?storyID=25477
2022/07/27,72.60,https://www.carbonnews.co.nz/story.asp?storyID=25488
2022/07/28,80.75,https://www.carbonnews.co.nz/story.asp?storyID=25499
2022/07/29,80.25,https://www.carbonnews.co.nz/story.asp?storyID=25509
2022/08/01,80.30,https://www.carbonnews.co.nz/story.asp?storyID=25523
2022/08/02,80.30,https://www.carbonnews.co.nz/story.asp?storyID=25536
2022/08/03,80.25,https://www.carbonnews.co.nz/story.asp?storyID=25548
2022/08/04,80.00,https://www.carbonnews.co.nz/story.asp?storyID=25556
2022/08/05,80.00,https://www.carbonnews.co.nz/story.asp?storyID=25569
